       0.041667   3.425058E-05   5.794045E-05   1.192206E-03   1.171079E-03
       0.042361   3.344869E-05   6.071497E-05   1.209713E-03   1.188889E-03
       0.043056   3.436369E-05   6.312456E-05   1.227285E-03   1.206765E-03
       0.043750   3.574933E-05   6.498826E-05   1.245203E-03   1.225010E-03
       0.044444   3.662621E-05   6.620490E-05   1.263645E-03   1.243815E-03
       0.045139   3.692043E-05   6.677736E-05   1.282660E-03   1.263224E-03
       0.045833   3.665551E-05   6.681603E-05   1.302199E-03   1.283156E-03
       0.046528   3.761108E-05   6.653535E-05   1.322138E-03   1.303452E-03
       0.047222   3.878277E-05   6.623349E-05   1.342278E-03   1.323904E-03
       0.047917   3.983137E-05   6.622337E-05   1.362346E-03   1.344271E-03
       0.048611   4.068793E-05   6.672072E-05   1.382053E-03   1.364319E-03
       0.049306   4.128727E-05   6.775119E-05   1.401202E-03   1.383882E-03
       0.050000   4.162370E-05   6.914272E-05   1.419770E-03   1.402929E-03
       0.050694   4.177598E-05   7.061309E-05   1.437907E-03   1.421583E-03
       0.051389   4.189620E-05   7.189884E-05   1.455860E-03   1.440059E-03
       0.052083   4.217756E-05   7.285149E-05   1.473873E-03   1.458579E-03
       0.052778   4.279410E-05   7.345803E-05   1.492110E-03   1.477306E-03
       0.053472   4.381137E-05   7.379798E-05   1.510624E-03   1.496312E-03
       0.054167   4.511789E-05   7.398974E-05   1.529370E-03   1.515577E-03
       0.054861   4.644961E-05   7.417249E-05   1.548223E-03   1.534991E-03
       0.055556   4.751466E-05   7.451964E-05   1.567000E-03   1.554366E-03
       0.056250   4.813122E-05   7.523549E-05   1.585483E-03   1.573470E-03
       0.056944   4.828175E-05   7.649842E-05   1.603454E-03   1.592083E-03
       0.057639   4.807419E-05   7.836873E-05   1.620756E-03   1.610061E-03
       0.058333   4.767544E-05   8.072087E-05   1.637364E-03   1.627393E-03
       0.059028   4.726760E-05   8.325152E-05   1.653423E-03   1.644222E-03
       0.059722   4.702140E-05   8.557145E-05   1.669224E-03   1.660820E-03
       0.060417   4.776897E-05   8.734093E-05   1.685123E-03   1.677514E-03
       0.061111   4.832777E-05   8.838140E-05   1.701431E-03   1.694589E-03
       0.061806   4.833964E-05   8.870896E-05   1.718319E-03   1.712210E-03
       0.062500   4.958323E-05   8.848886E-05   1.735786E-03   1.730391E-03
       0.063194   5.113388E-05   8.796392E-05   1.753684E-03   1.749015E-03
       0.063889   5.278502E-05   8.741023E-05   1.771781E-03   1.767874E-03
       0.064583   5.424932E-05   8.712299E-05   1.789805E-03   1.786699E-03
       0.065278   5.525720E-05   8.738975E-05   1.807459E-03   1.805185E-03
       0.065972   5.566362E-05   8.841801E-05   1.824450E-03   1.823031E-03
       0.066667   5.550090E-05   9.023848E-05   1.840566E-03   1.840028E-03
       0.067361   5.496209E-05   9.265111E-05   1.855773E-03   1.856153E-03
       0.068056   5.433476E-05   9.526870E-05   1.870270E-03   1.871612E-03
       0.068750   5.391208E-05   9.764645E-05   1.884441E-03   1.886782E-03
       0.069444   5.424541E-05   9.942483E-05   1.898725E-03   1.902081E-03
       0.070139   5.480884E-05   1.004140E-04   1.914213E-03   1.917830E-03
       0.070833   5.546289E-05   1.006042E-04   1.931244E-03   1.934193E-03
       0.071528   5.690153E-05   1.001357E-04   1.948780E-03   1.951167E-03
       0.072222   5.858548E-05   9.926459E-05   1.966742E-03   1.968624E-03
       0.072917   6.029979E-05   9.832861E-05   1.984943E-03   1.986338E-03
       0.073611   6.180682E-05   9.769413E-05   2.003115E-03   2.004007E-03
       0.074306   6.289890E-05   9.768122E-05   2.020958E-03   2.021297E-03
       0.075000   6.345216E-05   9.848644E-05   2.038207E-03   2.037904E-03
       0.075694   6.345426E-05   1.001340E-04   2.054705E-03   2.053635E-03
       0.076389   6.300273E-05   1.024713E-04   2.070448E-03   2.068455E-03
       0.077083   6.228710E-05   1.052065E-04   2.085579E-03   2.082497E-03
       0.077778   6.155758E-05   1.079752E-04   2.100336E-03   2.096030E-03
       0.078472   6.107112E-05   1.104252E-04   2.114988E-03   2.109394E-03
       0.079167   6.136132E-05   1.122999E-04   2.129763E-03   2.122929E-03
       0.079861   6.218181E-05   1.134952E-04   2.144818E-03   2.136886E-03
       0.080556   6.247949E-05   1.140703E-04   2.160222E-03   2.151369E-03
       0.081250   6.353222E-05   1.142072E-04   2.175953E-03   2.166316E-03
       0.081944   6.476539E-05   1.141413E-04   2.191916E-03   2.181536E-03
       0.082639   6.588770E-05   1.140932E-04   2.207964E-03   2.196783E-03
       0.083333   6.679431E-05   1.142231E-04   2.223935E-03   2.211830E-03
       0.084028   6.747384E-05   1.146142E-04   2.239685E-03   2.226527E-03
       0.084722   6.798929E-05   1.152742E-04   2.255121E-03   2.240811E-03
       0.085417   6.842913E-05   1.161449E-04   2.270215E-03   2.254708E-03
       0.086111   6.886042E-05   1.171203E-04   2.285008E-03   2.268294E-03
       0.086806   6.931527E-05   1.180726E-04   2.299589E-03   2.281668E-03
       0.087500   6.981140E-05   1.188874E-04   2.314066E-03   2.294925E-03
       0.088194   7.037678E-05   1.195004E-04   2.328534E-03   2.308147E-03
       0.088889   7.104688E-05   1.199259E-04   2.343038E-03   2.321387E-03
       0.089583   7.183204E-05   1.202625E-04   2.357560E-03   2.334652E-03
       0.090278   7.268087E-05   1.206686E-04   2.372016E-03   2.347887E-03
       0.090972   7.347273E-05   1.213128E-04   2.386281E-03   2.360965E-03
       0.091667   7.405413E-05   1.223188E-04   2.400224E-03   2.373719E-03
       0.092361   7.430602E-05   1.237299E-04   2.413758E-03   2.386000E-03
       0.093056   7.420703E-05   1.255031E-04   2.426857E-03   2.397726E-03
       0.093750   7.385600E-05   1.275241E-04   2.439561E-03   2.410345E-03
       0.094444   7.343897E-05   1.296278E-04   2.451954E-03   2.423906E-03
       0.095139   7.315909E-05   1.316189E-04   2.464148E-03   2.437290E-03
       0.095833   7.316787E-05   1.332983E-04   2.476279E-03   2.450615E-03
       0.096528   7.396254E-05   1.345010E-04   2.488489E-03   2.464009E-03
       0.097222   7.427102E-05   1.351399E-04   2.500909E-03   2.477588E-03
       0.097917   7.520979E-05   1.352379E-04   2.513623E-03   2.491433E-03
       0.098611   7.637605E-05   1.349306E-04   2.526631E-03   2.505549E-03
       0.099306   7.763776E-05   1.344359E-04   2.539835E-03   2.519853E-03
       0.100000   7.889082E-05   1.339991E-04   2.553061E-03   2.534187E-03
       0.100694   8.001822E-05   1.338369E-04   2.566105E-03   2.548362E-03
       0.101389   8.090196E-05   1.340972E-04   2.578790E-03   2.562209E-03
       0.102083   8.145312E-05   1.348430E-04   2.591005E-03   2.575623E-03
       0.102778   8.164678E-05   1.360561E-04   2.602713E-03   2.588571E-03
       0.103472   8.154105E-05   1.376480E-04   2.613938E-03   2.601081E-03
       0.104167   8.126729E-05   1.394717E-04   2.624744E-03   2.613221E-03
       0.104861   8.099510E-05   1.413358E-04   2.635231E-03   2.625083E-03
       0.105556   8.088732E-05   1.430291E-04   2.645527E-03   2.636783E-03
       0.106250   8.106036E-05   1.443620E-04   2.655787E-03   2.648456E-03
       0.106944   8.156038E-05   1.452176E-04   2.666159E-03   2.660231E-03
       0.107639   8.235942E-05   1.455908E-04   2.676742E-03   2.672199E-03
       0.108333   8.337003E-05   1.455942E-04   2.687552E-03   2.684373E-03
       0.109028   8.447065E-05   1.454255E-04   2.698503E-03   2.696678E-03
       0.109722   8.553073E-05   1.453104E-04   2.709760E-03   2.708975E-03
       0.110417   8.642939E-05   1.454476E-04   2.721160E-03   2.721099E-03
       0.111111   8.707005E-05   1.459743E-04   2.732219E-03   2.732906E-03
       0.111806   8.739651E-05   1.469531E-04   2.742823E-03   2.744300E-03
       0.112500   8.741052E-05   1.483696E-04   2.752917E-03   2.755239E-03
       0.113194   8.718140E-05   1.501331E-04   2.762505E-03   2.765739E-03
       0.113889   8.683748E-05   1.520827E-04   2.771660E-03   2.775868E-03
       0.114583   8.653675E-05   1.540087E-04   2.780516E-03   2.785742E-03
       0.115278   8.642629E-05   1.556943E-04   2.789247E-03   2.795506E-03
       0.115972   8.660591E-05   1.569677E-04   2.798022E-03   2.805303E-03
       0.116667   8.710827E-05   1.577463E-04   2.806967E-03   2.815245E-03
       0.117361   8.789933E-05   1.580563E-04   2.816137E-03   2.825379E-03
       0.118056   8.889369E-05   1.580189E-04   2.825504E-03   2.835684E-03
       0.118750   8.997658E-05   1.578132E-04   2.834978E-03   2.846079E-03
       0.119444   9.102603E-05   1.576293E-04   2.844428E-03   2.856448E-03
       0.120139   9.193398E-05   1.576286E-04   2.853710E-03   2.866660E-03
       0.120833   9.262625E-05   1.579153E-04   2.862694E-03   2.876605E-03
       0.121528   9.307914E-05   1.585226E-04   2.871288E-03   2.886206E-03
       0.122222   9.332700E-05   1.594086E-04   2.879456E-03   2.895440E-03
       0.122917   9.345495E-05   1.604677E-04   2.887228E-03   2.904338E-03
       0.123611   9.357528E-05   1.615577E-04   2.894693E-03   2.912981E-03
       0.124306   9.379350E-05   1.625427E-04   2.901976E-03   2.921471E-03
       0.125000   9.417464E-05   1.633387E-04   2.909194E-03   2.929895E-03
       0.125694   9.472158E-05   1.639446E-04   2.916420E-03   2.938302E-03
       0.126389   9.537316E-05   1.644441E-04   2.923658E-03   2.946681E-03
       0.127083   9.602218E-05   1.649779E-04   2.930837E-03   2.954970E-03
       0.127778   9.654749E-05   1.656975E-04   2.937840E-03   2.963079E-03
       0.128472   9.685067E-05   1.667175E-04   2.944540E-03   2.970914E-03
       0.129167   9.688741E-05   1.680811E-04   2.950836E-03   2.978403E-03
       0.129861   9.684371E-05   1.697430E-04   2.956681E-03   2.985517E-03
       0.130556   9.698430E-05   1.715733E-04   2.962105E-03   2.992280E-03
       0.131250   9.713242E-05   1.733795E-04   2.967208E-03   2.998772E-03
       0.131944   9.738419E-05   1.749444E-04   2.972148E-03   3.005122E-03
       0.132639   9.815133E-05   1.760726E-04   2.977103E-03   3.011482E-03
       0.133333   9.850168E-05   1.766368E-04   2.982232E-03   3.017992E-03
       0.134028   9.941671E-05   1.766115E-04   2.987634E-03   3.024744E-03
       0.134722   1.005210E-04   1.760870E-04   2.993327E-03   3.031754E-03
       0.135417   1.017296E-04   1.752577E-04   2.999243E-03   3.038955E-03
       0.136111   1.029381E-04   1.743884E-04   3.005236E-03   3.046209E-03
       0.136806   1.040411E-04   1.737607E-04   3.011113E-03   3.053334E-03
       0.137500   1.049506E-04   1.736139E-04   3.016662E-03   3.060143E-03
       0.138194   1.056122E-04   1.740910E-04   3.021694E-03   3.066479E-03
       0.138889   1.060180E-04   1.752077E-04   3.026084E-03   3.072250E-03
       0.139583   1.062104E-04   1.768512E-04   3.029801E-03   3.077444E-03
       0.140278   1.062734E-04   1.788105E-04   3.032917E-03   3.082133E-03
       0.140972   1.063145E-04   1.808269E-04   3.035596E-03   3.086454E-03
       0.141667   1.064391E-04   1.826512E-04   3.038048E-03   3.090574E-03
       0.142361   1.067279E-04   1.840916E-04   3.040486E-03   3.094660E-03
       0.143056   1.072205E-04   1.850466E-04   3.043070E-03   3.098841E-03
       0.143750   1.079102E-04   1.855182E-04   3.045884E-03   3.103190E-03
       0.144444   1.087485E-04   1.856074E-04   3.049290E-03   3.107711E-03
       0.145139   1.096585E-04   1.854899E-04   3.056781E-03   3.112340E-03
       0.145833   1.105529E-04   1.853764E-04   3.064264E-03   3.116961E-03
       0.146528   1.113539E-04   1.854623E-04   3.071625E-03   3.121431E-03
       0.147222   1.120110E-04   1.858801E-04   3.078755E-03   3.125615E-03
       0.147917   1.125121E-04   1.866696E-04   3.085579E-03   3.129422E-03
       0.148611   1.128842E-04   1.877738E-04   3.092074E-03   3.132823E-03
       0.149306   1.131842E-04   1.890629E-04   3.098272E-03   3.135859E-03
       0.150000   1.134821E-04   1.903734E-04   3.104245E-03   3.138620E-03
       0.150694   1.138427E-04   1.915501E-04   3.110078E-03   3.141217E-03
       0.151389   1.143114E-04   1.924788E-04   3.115850E-03   3.143754E-03
       0.152083   1.149069E-04   1.931054E-04   3.121619E-03   3.146305E-03
       0.152778   1.156201E-04   1.934422E-04   3.127409E-03   3.148904E-03
       0.153472   1.164191E-04   1.935618E-04   3.133218E-03   3.151544E-03
       0.154167   1.172571E-04   1.935792E-04   3.139014E-03   3.154181E-03
       0.154861   1.180817E-04   1.936240E-04   3.144746E-03   3.156744E-03
       0.155556   1.188467E-04   1.938084E-04   3.150348E-03   3.159147E-03
       0.156250   1.195210E-04   1.941993E-04   3.155756E-03   3.161311E-03
       0.156944   1.200957E-04   1.948051E-04   3.160924E-03   3.163183E-03
       0.157639   1.205850E-04   1.955801E-04   3.165835E-03   3.164748E-03
       0.158333   1.210209E-04   1.964446E-04   3.170505E-03   3.166033E-03
       0.159028   1.214432E-04   1.973109E-04   3.174978E-03   3.167091E-03
       0.159722   1.218890E-04   1.981083E-04   3.179309E-03   3.167989E-03
       0.160417   1.223823E-04   1.987985E-04   3.183546E-03   3.168780E-03
       0.161111   1.229288E-04   1.993823E-04   3.187719E-03   3.169496E-03
       0.161806   1.235145E-04   1.998977E-04   3.191828E-03   3.170138E-03
       0.162500   1.241101E-04   2.004099E-04   3.195851E-03   3.170679E-03
       0.163194   1.246793E-04   2.009969E-04   3.199746E-03   3.171074E-03
       0.163889   1.251892E-04   2.017298E-04   3.203466E-03   3.171268E-03
       0.164583   1.256204E-04   2.026512E-04   3.206972E-03   3.171216E-03
       0.165278   1.259743E-04   2.037592E-04   3.210240E-03   3.170889E-03
       0.165972   1.262739E-04   2.049987E-04   3.213274E-03   3.170290E-03
       0.166667   1.265608E-04   2.062678E-04   3.216103E-03   3.169456E-03
       0.167361   1.268857E-04   2.074368E-04   3.218780E-03   3.168451E-03
       0.168056   1.272986E-04   2.083761E-04   3.221372E-03   3.167360E-03
       0.168750   1.278384E-04   2.089848E-04   3.223947E-03   3.166270E-03
       0.169444   1.285249E-04   2.092138E-04   3.226562E-03   3.165251E-03
       0.170139   1.293540E-04   2.090768E-04   3.229250E-03   3.164344E-03
       0.170833   1.302966E-04   2.086509E-04   3.232012E-03   3.163545E-03
       0.171528   1.313008E-04   2.080656E-04   3.234811E-03   3.162807E-03
       0.172222   1.322995E-04   2.074843E-04   3.237579E-03   3.162040E-03
       0.172917   1.332206E-04   2.070791E-04   3.240223E-03   3.161130E-03
       0.173611   1.340003E-04   2.070029E-04   3.242644E-03   3.159952E-03
       0.174306   1.345952E-04   2.073614E-04   3.244755E-03   3.158397E-03
       0.175000   1.349917E-04   2.081916E-04   3.246498E-03   3.156395E-03
       0.175694   1.352089E-04   2.094517E-04   3.247852E-03   3.154870E-03
       0.176389   1.352961E-04   2.110273E-04   3.248841E-03   3.153690E-03
       0.177083   1.353237E-04   2.127523E-04   3.249528E-03   3.152167E-03
       0.177778   1.353708E-04   2.144409E-04   3.249999E-03   3.150405E-03
       0.178472   1.355108E-04   2.159218E-04   3.250352E-03   3.148522E-03
       0.179167   1.357974E-04   2.170683E-04   3.250680E-03   3.146629E-03
       0.179861   1.362548E-04   2.178184E-04   3.251053E-03   3.144808E-03
       0.180556   1.368739E-04   2.181812E-04   3.251508E-03   3.143099E-03
       0.181250   1.376163E-04   2.182321E-04   3.252042E-03   3.141493E-03
       0.181944   1.384246E-04   2.180944E-04   3.252615E-03   3.139941E-03
       0.182639   1.392357E-04   2.179133E-04   3.253159E-03   3.139753E-03
       0.183333   1.399947E-04   2.178257E-04   3.253593E-03   3.142895E-03
       0.184028   1.406645E-04   2.179322E-04   3.253848E-03   3.145881E-03
       0.184722   1.412311E-04   2.182778E-04   3.253871E-03   3.148673E-03
       0.185417   1.417040E-04   2.188471E-04   3.253644E-03   3.151253E-03
       0.186111   1.421122E-04   2.195725E-04   3.253179E-03   3.153630E-03
       0.186806   1.424968E-04   2.203554E-04   3.252512E-03   3.155833E-03
       0.187500   1.429018E-04   2.210919E-04   3.251694E-03   3.157901E-03
       0.188194   1.433630E-04   2.216987E-04   3.250779E-03   3.159876E-03
       0.188889   1.438989E-04   2.221329E-04   3.249808E-03   3.161791E-03
       0.189583   1.445054E-04   2.224016E-04   3.248803E-03   3.163662E-03
       0.190278   1.451562E-04   2.225594E-04   3.247759E-03   3.165486E-03
       0.190972   1.458098E-04   2.226946E-04   3.246649E-03   3.167237E-03
       0.191667   1.464211E-04   2.229064E-04   3.245424E-03   3.168879E-03
       0.192361   1.469538E-04   2.232789E-04   3.245961E-03   3.170370E-03
       0.193056   1.473904E-04   2.238572E-04   3.247444E-03   3.171675E-03
       0.193750   1.477371E-04   2.246342E-04   3.248720E-03   3.172777E-03
       0.194444   1.480225E-04   2.255503E-04   3.249791E-03   3.173681E-03
       0.195139   1.482907E-04   2.265082E-04   3.250680E-03   3.174414E-03
       0.195833   1.485898E-04   2.273987E-04   3.251427E-03   3.175017E-03
       0.196528   1.489599E-04   2.281297E-04   3.252081E-03   3.175537E-03
       0.197222   1.494218E-04   2.286519E-04   3.252682E-03   3.176011E-03
       0.197917   1.499720E-04   2.289720E-04   3.253254E-03   3.176460E-03
       0.198611   1.505827E-04   2.291507E-04   3.253797E-03   3.176881E-03
       0.199306   1.512102E-04   2.292867E-04   3.254288E-03   3.177249E-03
       0.200000   1.518060E-04   2.294908E-04   3.254683E-03   3.177525E-03
       0.200694   1.523304E-04   2.298567E-04   3.254935E-03   3.177665E-03
       0.201389   1.527625E-04   2.304363E-04   3.255003E-03   3.177630E-03
       0.202083   1.531061E-04   2.312238E-04   3.254864E-03   3.177402E-03
       0.202778   1.533895E-04   2.321536E-04   3.254520E-03   3.176982E-03
       0.203472   1.536593E-04   2.331115E-04   3.254000E-03   3.176395E-03
       0.204167   1.539707E-04   2.339591E-04   3.253349E-03   3.175684E-03
       0.204861   1.543748E-04   2.345660E-04   3.252624E-03   3.174903E-03
       0.205556   1.549062E-04   2.348430E-04   3.251880E-03   3.174104E-03
       0.206250   1.555730E-04   2.347669E-04   3.251155E-03   3.173326E-03
       0.206944   1.563530E-04   2.343918E-04   3.250463E-03   3.172579E-03
       0.207639   1.571958E-04   2.338417E-04   3.249787E-03   3.171844E-03
       0.208333   1.580330E-04   2.332864E-04   3.249081E-03   3.171072E-03
       0.209028   1.587917E-04   2.329070E-04   3.248277E-03   3.170194E-03
       0.209722   1.594105E-04   2.328587E-04   3.247299E-03   3.169137E-03
       0.210417   1.598520E-04   2.332397E-04   3.246081E-03   3.167837E-03
       0.211111   1.601114E-04   2.340711E-04   3.244576E-03   3.166255E-03
       0.211806   1.602166E-04   2.352933E-04   3.242772E-03   3.164383E-03
       0.212500   1.602229E-04   2.367772E-04   3.240689E-03   3.162245E-03
       0.213194   1.602021E-04   2.383502E-04   3.238379E-03   3.159892E-03
       0.213889   1.602277E-04   2.398299E-04   3.235912E-03   3.157394E-03
       0.214583   1.603616E-04   2.410588E-04   3.233366E-03   3.154824E-03
       0.215278   1.606427E-04   2.419329E-04   3.230807E-03   3.152246E-03
       0.215972   1.610813E-04   2.424172E-04   3.228280E-03   3.149704E-03
       0.216667   1.616596E-04   2.425456E-04   3.225804E-03   3.147218E-03
       0.217361   1.623377E-04   2.424069E-04   3.223366E-03   3.146045E-03
       0.218056   1.630639E-04   2.421214E-04   3.220933E-03   3.146819E-03
       0.218750   1.637857E-04   2.418143E-04   3.218455E-03   3.147524E-03
       0.219444   1.644604E-04   2.415915E-04   3.215882E-03   3.148128E-03
       0.220139   1.650615E-04   2.415222E-04   3.213171E-03   3.148606E-03
       0.220833   1.655823E-04   2.416310E-04   3.210293E-03   3.148939E-03
       0.221528   1.660333E-04   2.419000E-04   3.207239E-03   3.149120E-03
       0.222222   1.664372E-04   2.422812E-04   3.204017E-03   3.149156E-03
       0.222917   1.668207E-04   2.427138E-04   3.200648E-03   3.149057E-03
       0.223611   1.672066E-04   2.431439E-04   3.197159E-03   3.148841E-03
       0.224306   1.676081E-04   2.435396E-04   3.193574E-03   3.148520E-03
       0.225000   1.680266E-04   2.438984E-04   3.189906E-03   3.148104E-03
       0.225694   1.684520E-04   2.442452E-04   3.186158E-03   3.147594E-03
       0.226389   1.688673E-04   2.446217E-04   3.182320E-03   3.146984E-03
       0.227083   1.692539E-04   2.450716E-04   3.178373E-03   3.146266E-03
       0.227778   1.695976E-04   2.456255E-04   3.174294E-03   3.145429E-03
       0.228472   1.698934E-04   2.462901E-04   3.170068E-03   3.144465E-03
       0.229167   1.701484E-04   2.470436E-04   3.165686E-03   3.143370E-03
       0.229861   1.703812E-04   2.478384E-04   3.161156E-03   3.142148E-03
       0.230556   1.706188E-04   2.486105E-04   3.156496E-03   3.140810E-03
       0.231250   1.708903E-04   2.492922E-04   3.151738E-03   3.139371E-03
       0.231944   1.712201E-04   2.498271E-04   3.146914E-03   3.137849E-03
       0.232639   1.716222E-04   2.501825E-04   3.142055E-03   3.136259E-03
       0.233333   1.720962E-04   2.503579E-04   3.137179E-03   3.134611E-03
       0.234028   1.726276E-04   2.503865E-04   3.132291E-03   3.132905E-03
       0.234722   1.731902E-04   2.503294E-04   3.127380E-03   3.131135E-03
       0.235417   1.737520E-04   2.502643E-04   3.122421E-03   3.129286E-03
       0.236111   1.742809E-04   2.502697E-04   3.117382E-03   3.127341E-03
       0.236806   1.747516E-04   2.504083E-04   3.112227E-03   3.125281E-03
       0.237500   1.751504E-04   2.507145E-04   3.106930E-03   3.123091E-03
       0.238194   1.754785E-04   2.511865E-04   3.101471E-03   3.120762E-03
       0.238889   1.757522E-04   2.517859E-04   3.095851E-03   3.118294E-03
       0.239583   1.759997E-04   2.524453E-04   3.090081E-03   3.115696E-03
       0.240278   1.762555E-04   2.530816E-04   3.084191E-03   3.112984E-03
       0.240972   1.765534E-04   2.536128E-04   3.078217E-03   3.110177E-03
       0.241667   1.769187E-04   2.539758E-04   3.072195E-03   3.107298E-03
       0.242361   1.773627E-04   2.541410E-04   3.066155E-03   3.104363E-03
       0.243056   1.778794E-04   2.541207E-04   3.060112E-03   3.101381E-03
       0.243750   1.784455E-04   2.539695E-04   3.054064E-03   3.098351E-03
       0.244444   1.790241E-04   2.537756E-04   3.047990E-03   3.095261E-03
       0.245139   1.795717E-04   2.536448E-04   3.041853E-03   3.092088E-03
       0.245833   1.800463E-04   2.536795E-04   3.035611E-03   3.088809E-03
       0.246528   1.804165E-04   2.539581E-04   3.029220E-03   3.085395E-03
       0.247222   1.806687E-04   2.545182E-04   3.022646E-03   3.081828E-03
       0.247917   1.808107E-04   2.553469E-04   3.015874E-03   3.078098E-03
       0.248611   1.808715E-04   2.563816E-04   3.008908E-03   3.074208E-03
       0.249306   1.808958E-04   2.575195E-04   3.001776E-03   3.070174E-03
       0.250000   1.809358E-04   2.586355E-04   2.994522E-03   3.066022E-03
       0.250694   1.810418E-04   2.596047E-04   2.987198E-03   3.061782E-03
       0.251389   1.812524E-04   2.603252E-04   2.979856E-03   3.057487E-03
       0.252083   1.815880E-04   2.607366E-04   2.972539E-03   3.053161E-03
       0.252778   1.820476E-04   2.608305E-04   2.965273E-03   3.048820E-03
       0.253472   1.826093E-04   2.606505E-04   2.958061E-03   3.044466E-03
       0.254167   1.832359E-04   2.602825E-04   2.950886E-03   3.040091E-03
       0.254861   1.838819E-04   2.598362E-04   2.943716E-03   3.035675E-03
